"JOURNAL","YEAR","VOLUME","ISSUE","TITLE","FIRST_NAME","MIDDLE_NAME","LAST_NAME","COUNTRY","CATEGORY","NOTES","NAME","editor_id","geo.code","INCOME_LEVEL","REGION"
"FEM",1987,18,1,"Editorial.Advisory.Board","Stanley","L","Krugman","USA","SE",NA,"Stanley L Krugman",3383,"USA","High income: OECD","North America"
"FEM",1987,18,1,"Editorial.Advisory.Board","Wenyu","","Hsiung","China","SE",NA,"Wenyu Hsiung",3751,"CHN","Upper middle income","East Asia & Pacific"
"FEM",1987,18,1,"Editorial.Advisory.Board","Zev","","Naveh","Israel","SE",NA,"Zev Naveh",3846,"ISR","High income: OECD","Middle East & North Africa"
"FEM",1988,23,1,"Editorial.Advisory.Board","Bjorn","O","Lundgren","Kenya","SE",NA,"Bjorn O Lundgren",311,"KEN","Lower middle income","Sub-Saharan Africa"
"FEM",1988,23,1,"Editorial.Advisory.Board","Boyd","W","Post","USA","SE",NA,"Boyd W Post",341,"USA","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","David","I","Bevege","Australia","SE",NA,"David I Bevege",626,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1988,23,1,"Editorial.Advisory.Board","David","M","Griffin","Australia","SE",NA,"David M Griffin",711,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1988,23,1,"Editorial.Advisory.Board","E","P","Farrell","Ireland","SE",NA,"E P Farrell",964,"IRL","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","E","David","Ford","USA","SE",NA,"E David Ford",967,"USA","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","E","","Malkonen","Finland","SE",NA,"E Malkonen",994,"FIN","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","E","Kristian","Morgenstern","Canada","SE",NA,"E Kristian Morgenstern",1007,"CAN","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","EK","Sadanandam","Nambiar","Australia","SE",NA,"EK Sadanandam Nambiar",1010,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1988,23,1,"Editorial.Advisory.Board","Earl","L","Stone","USA","SE",NA,"Earl L Stone",1030,"USA","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","Folke","","Andersson","Sweden","SE",NA,"Folke Andersson",1048,"SWE","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","F","T","Last","United Kingdom","SE",NA,"F T Last",1095,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","F","Thomas","Ledig","USA","SE",NA,"F Thomas Ledig",1096,"USA","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","Frank","J","Newhook","New Zealand","SE",NA,"Frank J Newhook",1113,"NZL","High income: OECD","East Asia & Pacific"
"FEM",1988,23,1,"Editorial.Advisory.Board","Frederick","","Owino","Kenya","SE",NA,"Frederick Owino",1114,"KEN","Lower middle income","Sub-Saharan Africa"
"FEM",1988,23,1,"Editorial.Advisory.Board","Gunnar","","Abrahamsen","Norway","SE",NA,"Gunnar Abrahamsen",1145,"NOR","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","Geoffrey","B","Sweet","New Zealand","SE",NA,"Geoffrey B Sweet",1262,"NZL","High income: OECD","East Asia & Pacific"
"FEM",1988,23,1,"Editorial.Advisory.Board","John","B","Hall","United Kingdom","SE",NA,"John B Hall",3894,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","J","J","Havel","Australia","SE",NA,"J J Havel",3895,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1988,23,1,"Editorial.Advisory.Board","Joe","J","Landsberg","Australia","SE",NA,"Joe J Landsberg",1693,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1988,23,1,"Editorial.Advisory.Board","Jean","Paul","Lanly","Italy","SE",NA,"Jean Paul Lanly",1695,"ITA","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","Jumanne","A","Maghembe","Tanzania","SE",NA,"Jumanne A Maghembe",1735,"TZA","Low income","Sub-Saharan Africa"
"FEM",1988,23,1,"Editorial.Advisory.Board","John","C","Tappeiner","USA","SE",NA,"John C Tappeiner",1900,"USA","High income: OECD","North America"
"FEM",1988,23,1,"EIC","Laurence","","Roche","United Kingdom","EIC",NA,"Laurence Roche",2233,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","Melvin","GR","Cannell","United Kingdom","SE",NA,"Melvin GR Cannell",2326,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","Michael","P","Coutts","United Kingdom","SE",NA,"Michael P Coutts",2337,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","Marc","J","Dourojeanni","Peru","SE",NA,"Marc J Dourojeanni",2351,"PER","Upper middle income","Latin America & Caribbean"
"FEM",1988,23,1,"Editorial.Advisory.Board","Marcio","AR","Nahuz","Brazil","SE",NA,"Marcio AR Nahuz",2487,"BRA","Upper middle income","Latin America & Caribbean"
"FEM",1988,23,1,"Editorial.Advisory.Board","Nicholas","","Malajczuk","Australia","SE",NA,"Nicholas Malajczuk",2663,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1988,23,1,"Editorial.Advisory.Board","Norman","","Myers","United Kingdom","SE",NA,"Norman Myers",2673,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","Oscar","","Sziklai","Canada","SE",NA,"Oscar Sziklai",2744,"CAN","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","Peter","H","Freer-Smith","United Kingdom","SE",NA,"Peter H Freer-Smith",2810,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","Peter","","Hogberg","Sweden","SE",NA,"Peter Hogberg",2831,"SWE","High income: OECD","Europe & Central Asia"
"FEM",1988,23,1,"Editorial.Advisory.Board","Paul","J","Kalisz","USA","SE",NA,"Paul J Kalisz",2843,"USA","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","Rorke","B","Bryan","Canada","SE",NA,"Rorke B Bryan",2999,"CAN","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","Robert","L","Burgess","USA","SE",NA,"Robert L Burgess",3005,"USA","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","Stanley","L","Krugman","USA","SE",NA,"Stanley L Krugman",3383,"USA","High income: OECD","North America"
"FEM",1988,23,1,"Editorial.Advisory.Board","Wenyu","","Hsiung","China","SE",NA,"Wenyu Hsiung",3751,"CHN","Upper middle income","East Asia & Pacific"
"FEM",1988,23,1,"Editorial.Advisory.Board","Zev","","Naveh","Israel","SE",NA,"Zev Naveh",3846,"ISR","High income: OECD","Middle East & North Africa"
"FEM",1989,27,1,"Editorial.Advisory.Board","Arthur","Green","Raske","Canada","SE",NA,"Arthur Green Raske",178,"CAN","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","Bjorn","O","Lundgren","Kenya","SE",NA,"Bjorn O Lundgren",311,"KEN","Lower middle income","Sub-Saharan Africa"
"FEM",1989,27,1,"Editorial.Advisory.Board","Boyd","W","Post","USA","SE",NA,"Boyd W Post",341,"USA","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","Choolazhi","TS","Nair","India","SE",NA,"Choolazhi TS Nair",536,"IND","Lower middle income","South Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","David","I","Bevege","Australia","SE",NA,"David I Bevege",626,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1989,27,1,"Editorial.Advisory.Board","D","Paul","Dijkstra","USA","SE",NA,"D Paul Dijkstra",669,"USA","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","David","M","Griffin","Australia","SE",NA,"David M Griffin",711,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1989,27,1,"Editorial.Advisory.Board","E","P","Farrell","Ireland","SE",NA,"E P Farrell",964,"IRL","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","E","","Malkonen","Finland","SE",NA,"E Malkonen",994,"FIN","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","E","Kristian","Morgenstern","Canada","SE",NA,"E Kristian Morgenstern",1007,"CAN","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","EK","Sadanandam","Nambiar","Australia","SE",NA,"EK Sadanandam Nambiar",1010,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1989,27,1,"Editorial.Advisory.Board","Earl","L","Stone","USA","SE",NA,"Earl L Stone",1030,"USA","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","Folke","","Andersson","Sweden","SE",NA,"Folke Andersson",1048,"SWE","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","F","T","Last","United Kingdom","SE",NA,"F T Last",1095,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","F","Thomas","Ledig","USA","SE",NA,"F Thomas Ledig",1096,"USA","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","Frank","J","Newhook","New Zealand","SE",NA,"Frank J Newhook",1113,"NZL","High income: OECD","East Asia & Pacific"
"FEM",1989,27,1,"Editorial.Advisory.Board","Gunnar","","Abrahamsen","Norway","SE",NA,"Gunnar Abrahamsen",1145,"NOR","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","Geoffrey","B","Sweet","New Zealand","SE",NA,"Geoffrey B Sweet",1262,"NZL","High income: OECD","East Asia & Pacific"
"FEM",1989,27,1,"Editorial.Advisory.Board","J","Douglas","Deans","United Kingdom","SE",NA,"J Douglas Deans",1538,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","John","B","Hall","United Kingdom","SE",NA,"John B Hall",3894,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","J","J","Havel","Australia","SE",NA,"J J Havel",3895,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1989,27,1,"Editorial.Advisory.Board","Joe","J","Landsberg","Australia","SE",NA,"Joe J Landsberg",1693,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1989,27,1,"Editorial.Advisory.Board","Jean","Paul","Lanly","Italy","SE",NA,"Jean Paul Lanly",1695,"ITA","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","Jumanne","A","Maghembe","Malawi","SE",NA,"Jumanne A Maghembe",1735,"MWI","Low income","Sub-Saharan Africa"
"FEM",1989,27,1,"Editorial.Advisory.Board","Jagdish","C","Nautiyal","Canada","SE",NA,"Jagdish C Nautiyal",1782,"CAN","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","John","C","Tappeiner","USA","SE",NA,"John C Tappeiner",1900,"USA","High income: OECD","North America"
"FEM",1989,27,1,"EIC","Laurence","","Roche","United Kingdom","EIC",NA,"Laurence Roche",2233,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","Melvin","GR","Cannell","United Kingdom","SE",NA,"Melvin GR Cannell",2326,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","Michael","P","Coutts","United Kingdom","SE",NA,"Michael P Coutts",2337,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","Marcio","AR","Nahuz","Brazil","SE",NA,"Marcio AR Nahuz",2487,"BRA","Upper middle income","Latin America & Caribbean"
"FEM",1989,27,1,"Editorial.Advisory.Board","Norman","","Myers","United Kingdom","SE",NA,"Norman Myers",2673,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","Oscar","","Sziklai","Canada","SE",NA,"Oscar Sziklai",2744,"CAN","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","Peter","H","Freer-Smith","United Kingdom","SE",NA,"Peter H Freer-Smith",2810,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","Peter","","Hogberg","Sweden","SE",NA,"Peter Hogberg",2831,"SWE","High income: OECD","Europe & Central Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","Paul","J","Kalisz","USA","SE",NA,"Paul J Kalisz",2843,"USA","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","P","S","Ramakrishnan","India","SE",NA,"P S Ramakrishnan",2900,"IND","Lower middle income","South Asia"
"FEM",1989,27,1,"Editorial.Advisory.Board","Rorke","B","Bryan","Canada","SE",NA,"Rorke B Bryan",2999,"CAN","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","Stanley","L","Krugman","USA","SE",NA,"Stanley L Krugman",3383,"USA","High income: OECD","North America"
"FEM",1989,27,1,"Editorial.Advisory.Board","Wenyu","","Hsiung","China","SE",NA,"Wenyu Hsiung",3751,"CHN","Upper middle income","East Asia & Pacific"
"FEM",1989,27,1,"Editorial.Advisory.Board","Zev","","Naveh","Israel","SE",NA,"Zev Naveh",3846,"ISR","High income: OECD","Middle East & North Africa"
"FEM",1990,30,1,"Editorial.Advisory.Board","Arthur","Green","Raske","Canada","SE",NA,"Arthur Green Raske",178,"CAN","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","Bjorn","O","Lundgren","Kenya","SE",NA,"Bjorn O Lundgren",311,"KEN","Lower middle income","Sub-Saharan Africa"
"FEM",1990,30,1,"Editorial.Advisory.Board","Boyd","W","Post","USA","SE",NA,"Boyd W Post",341,"USA","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","Choolazhi","TS","Nair","Italy","SE",NA,"Choolazhi TS Nair",536,"ITA","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","David","I","Bevege","Australia","SE",NA,"David I Bevege",626,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1990,30,1,"Editorial.Advisory.Board","D","Paul","Dijkstra","USA","SE",NA,"D Paul Dijkstra",669,"USA","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","David","M","Griffin","Australia","SE",NA,"David M Griffin",711,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1990,30,1,"Editorial.Advisory.Board","E","P","Farrell","Ireland","SE",NA,"E P Farrell",964,"IRL","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","E","","Malkonen","Finland","SE",NA,"E Malkonen",994,"FIN","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","E","Kristian","Morgenstern","Canada","SE",NA,"E Kristian Morgenstern",1007,"CAN","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","EK","Sadanandam","Nambiar","Australia","SE",NA,"EK Sadanandam Nambiar",1010,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1990,30,1,"Editorial.Advisory.Board","Earl","L","Stone","USA","SE",NA,"Earl L Stone",1030,"USA","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","Folke","","Andersson","Sweden","SE",NA,"Folke Andersson",1048,"SWE","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","F","T","Last","United Kingdom","SE",NA,"F T Last",1095,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","F","Thomas","Ledig","USA","SE",NA,"F Thomas Ledig",1096,"USA","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","Gunnar","","Abrahamsen","Norway","SE",NA,"Gunnar Abrahamsen",1145,"NOR","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","Geoffrey","B","Sweet","New Zealand","SE",NA,"Geoffrey B Sweet",1262,"NZL","High income: OECD","East Asia & Pacific"
"FEM",1990,30,1,"Editorial.Advisory.Board","J","Douglas","Deans","United Kingdom","SE",NA,"J Douglas Deans",1538,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","John","B","Hall","United Kingdom","SE",NA,"John B Hall",3894,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","J","J","Havel","Australia","SE",NA,"J J Havel",3895,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1990,30,1,"Editorial.Advisory.Board","Joe","J","Landsberg","Australia","SE",NA,"Joe J Landsberg",1693,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1990,30,1,"Editorial.Advisory.Board","Jean","Paul","Lanly","Italy","SE",NA,"Jean Paul Lanly",1695,"ITA","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","Jumanne","A","Maghembe","Malawi","SE",NA,"Jumanne A Maghembe",1735,"MWI","Low income","Sub-Saharan Africa"
"FEM",1990,30,1,"Editorial.Advisory.Board","Jagdish","C","Nautiyal","Canada","SE",NA,"Jagdish C Nautiyal",1782,"CAN","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","John","C","Tappeiner","USA","SE",NA,"John C Tappeiner",1900,"USA","High income: OECD","North America"
"FEM",1990,30,1,"EIC","Laurence","","Roche","Italy","EIC",NA,"Laurence Roche",2233,"ITA","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","Melvin","GR","Cannell","United Kingdom","SE",NA,"Melvin GR Cannell",2326,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","Marcio","AR","Nahuz","Brazil","SE",NA,"Marcio AR Nahuz",2487,"BRA","Upper middle income","Latin America & Caribbean"
"FEM",1990,30,1,"Editorial.Advisory.Board","Norman","","Myers","United Kingdom","SE",NA,"Norman Myers",2673,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","Oscar","","Sziklai","Canada","SE",NA,"Oscar Sziklai",2744,"CAN","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","Peter","H","Freer-Smith","United Kingdom","SE",NA,"Peter H Freer-Smith",2810,"GBR","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","Peter","","Hogberg","Sweden","SE",NA,"Peter Hogberg",2831,"SWE","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","Paul","J","Kalisz","USA","SE",NA,"Paul J Kalisz",2843,"USA","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","P","S","Ramakrishnan","India","SE",NA,"P S Ramakrishnan",2900,"IND","Lower middle income","South Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","Rorke","B","Bryan","Canada","SE",NA,"Rorke B Bryan",2999,"CAN","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","Riccardo","","Morandini","Italy","SE",NA,"Riccardo Morandini",3162,"ITA","High income: OECD","Europe & Central Asia"
"FEM",1990,30,1,"Editorial.Advisory.Board","Stanley","L","Krugman","USA","SE",NA,"Stanley L Krugman",3383,"USA","High income: OECD","North America"
"FEM",1990,30,1,"Editorial.Advisory.Board","Wenyu","","Hsiung","China","SE",NA,"Wenyu Hsiung",3751,"CHN","Upper middle income","East Asia & Pacific"
"FEM",1990,30,1,"Editorial.Advisory.Board","Zev","","Naveh","Israel","SE",NA,"Zev Naveh",3846,"ISR","High income: OECD","Middle East & North Africa"
"FEM",1991,40,1,"Editorial.Advisory.Board","Arthur","Green","Raske","Canada","SE",NA,"Arthur Green Raske",178,"CAN","High income: OECD","North America"
"FEM",1991,40,1,"Editorial.Advisory.Board","B","Mohan","Kumar","India","SE",NA,"B Mohan Kumar",305,"IND","Lower middle income","South Asia"
"FEM",1991,40,1,"Editorial.Advisory.Board","Bjorn","O","Lundgren","Kenya","SE",NA,"Bjorn O Lundgren",311,"KEN","Lower middle income","Sub-Saharan Africa"
"FEM",1991,40,1,"Editorial.Advisory.Board","Choolazhi","TS","Nair","India","SE",NA,"Choolazhi TS Nair",536,"IND","Lower middle income","South Asia"
"FEM",1991,40,1,"Editorial.Advisory.Board","D","Paul","Dijkstra","USA","SE",NA,"D Paul Dijkstra",669,"USA","High income: OECD","North America"
"FEM",1991,40,1,"Editorial.Advisory.Board","David","M","Griffin","Australia","SE",NA,"David M Griffin",711,"AUS","High income: OECD","East Asia & Pacific"
"FEM",1991,40,1,"Editorial.Advisory.Board","Douglas","C","Malcolm","United Kingdom","SE",NA,"Douglas C Malcolm",776,"GBR","High income: OECD","Europe & Central Asia"
